Id. de la fila,Id. del pedido,Fecha del pedido,Fecha de envío,Método de envío,Id. del cliente,Nombre del cliente,Segmento,Ciudad,Provincia/Estado/Departamento,País/Región,Región,Id. del producto,Categoría,Subcategoría,Nombre del producto,Ventas,Cantidad,Descuento,Ganancia,
4753,US-2022-152254,26/12/22,30/12/22,Rápido,AO-10255,Adolfo Ojeda,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10000941,Mobiliario,Sillas,"Novimex Sillón, Rojo",7327.2,3,0.2,1740,
4827,MX-2019-168669,13/10/19,18/10/19,Estándar,LV-17770,Lara Varela,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-EL-10002030,Material de oficina,Electrodomésticos,"Breville Tostadora, Plateado",2065.6,5,0.2,489.6,
4903,MX-2020-111976,06/12/20,07/12/20,Urgente,AB-10645,Alexia Bonilla,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AR-10004397,Material de oficina,Arte,"Boston Lienzos, Al por mayor",1150.08,4,0.2,402.08,
4904,MX-2020-111976,06/12/20,07/12/20,Urgente,AB-10645,Alexia Bonilla,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-CO-10003117,Tecnología,Copiadoras,"HP Fotocopiadora con fax, 2",1839.5496,2,0.202,-212.4504,
4905,MX-2020-111976,06/12/20,07/12/20,Urgente,AB-10645,Alexia Bonilla,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-ET-10003795,Material de oficina,Etiquetas,"Hon Etiquetas de envío, Blanco",121.28,2,0.2,-19.92,
4930,MX-2022-116022,03/11/22,10/11/22,Estándar,LC-17965,Lola Crespo,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AR-10003879,Material de oficina,Arte,"Stanley Libreta de dibujo, Tamaños variados",1269.6,5,0.2,443.6,
4931,MX-2022-116022,03/11/22,10/11/22,Estándar,LC-17965,Lola Crespo,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10000791,Material de oficina,Grapas,"Stockwell Pasadores, Paquete de 12",147.2,2,0.2,22,
4978,US-2021-153465,02/02/21,08/02/21,Estándar,LP-17785,Lara Porras,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10000143,Mobiliario,Sillas,"Harbour Creations Silla plegable, Negro",3054.72,6,0.2,-572.88,
4979,US-2021-153465,02/02/21,08/02/21,Estándar,LP-17785,Lara Porras,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-MO-10000750,Mobiliario,Mobiliario,"Eldon Marco, Premium",3063.2,8,0.5,-2634.4,
5007,MX-2019-150469,13/05/19,17/05/19,Estándar,ÁO-11050,Ángeles Ornelas,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10004335,Material de oficina,Suministros,"Elite Recortadora, Industrial",923.52,4,0.2,57.12,
5020,MX-2021-162537,27/03/21,31/03/21,Estándar,AL-11035,Ane Lomeli,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AL-10004582,Material de oficina,Almacenamiento,"Eldon Carpetas, Industrial",186.24,2,0.2,4.64,
5021,MX-2021-162537,27/03/21,31/03/21,Estándar,AL-11035,Ane Lomeli,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AL-10002302,Material de oficina,Almacenamiento,"Fellowes Estanterías, Azul",1542.4,5,0.2,-385.6,
5022,MX-2021-162537,27/03/21,31/03/21,Estándar,AL-11035,Ane Lomeli,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-AC-10001231,Tecnología,Accesorios,"Enermax Teclado, Programable",453.12,1,0.2,-62.48,
5098,MX-2021-109617,06/08/21,12/08/21,Estándar,GC-15130,Gerardo Carrillo,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10004390,Material de oficina,Grapas,"OIC Clips, Metal",543.2,7,0.2,5.6,
5099,MX-2021-109617,06/08/21,12/08/21,Estándar,GC-15130,Gerardo Carrillo,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10001499,Material de oficina,Suministros,"Kleencut Tijeras, Acero",462.72,4,0.2,97.92,
5106,US-2021-119760,18/01/21,22/01/21,Estándar,GC-15385,Gracia Collado,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-MO-10001880,Mobiliario,Mobiliario,"Rubvermaid Marco de foto, Duradero",975.6,6,0.5,-117.6,
5107,US-2021-119760,18/01/21,22/01/21,Estándar,GC-15385,Gracia Collado,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AL-10000684,Material de oficina,Almacenamiento,"Eldon Carpetas, Metal",171.2,2,0.2,38.4,
5127,US-2021-107300,13/03/21,17/03/21,Estándar,MR-18205,Mafalda Rojo,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10003761,Mobiliario,Sillas,"Hon Silla plegable, Ajustable",447.52,1,0.2,-5.68,
5212,MX-2020-131380,06/06/20,08/06/20,Urgente,TA-21310,Tomás Arredondo,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10003571,Material de oficina,Carpetas,"Cardinal Perforador, Económico",614.4,4,0.2,76.8,
5213,MX-2020-131380,06/06/20,08/06/20,Urgente,TA-21310,Tomás Arredondo,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10003677,Mobiliario,Sillas,"Novimex Taburete, 2",1778.24,2,0.2,377.84,
5216,MX-2022-169621,03/09/22,04/09/22,Urgente,JC-16960,Julio Corral,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10003121,Material de oficina,Grapas,"Accos Cintas de goma, Tamaños variados",150.72,2,0.2,26.32,
5240,US-2022-146458,11/09/22,16/09/22,Estándar,ML-18940,Moisés Lucio,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10002793,Material de oficina,Suministros,"Acme Recortadora, Azul",713.28,3,0.2,-80.52,
5285,US-2020-163391,16/09/20,16/09/20,Mismo día,VS-21505,Vanesa Sarabia,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-ET-10002269,Material de oficina,Etiquetas,"Novimex Etiquetas extraíbles, Duradero",273.6,5,0.2,-48.4,
5286,MX-2019-166317,27/12/19,31/12/19,Estándar,BL-11725,Baltasar Luján,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-ET-10003044,Material de oficina,Etiquetas,"Novimex Etiquetas de envío, Blanco",175.68,3,0.2,30.48,
5287,MX-2019-166317,27/12/19,31/12/19,Estándar,BL-11725,Baltasar Luján,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-AC-10001300,Tecnología,Accesorios,"SanDisk Tarjeta de memoria, Negro",1201.28,2,0.2,224.88,
5346,US-2021-158190,28/09/21,02/10/21,Estándar,VA-21445,Valentina Acuna,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10000562,Material de oficina,Grapas,"Advantus Clips, Tamaños variados",182.4,3,0.2,-41.4,
5351,US-2021-133445,15/09/21,21/09/21,Estándar,DT-13585,Dolores Treviño,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-ME-10000970,Mobiliario,Mesas,"Chromcraft Mesa de café, Montada",4834.08,9,0.7,-6124.32,
5561,MX-2022-130001,28/07/22,28/07/22,Mismo día,OO-19555,Octavio Ocampo,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10000422,Material de oficina,Grapas,"Advantus Chinchetas, Al por mayor",652.32,9,0.2,186.12,
5562,MX-2022-130001,28/07/22,28/07/22,Mismo día,OO-19555,Octavio Ocampo,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10001628,Material de oficina,Carpetas,"Avery Perforador, Reciclado",752.8,5,0.2,-113.2,
5563,MX-2022-130001,28/07/22,28/07/22,Mismo día,OO-19555,Octavio Ocampo,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-TE-10004082,Tecnología,Teléfonos,"Apple Teléfono de oficina, Tamaños variados",1090.08,3,0.2,394.68,
5573,US-2020-102017,20/06/20,25/06/20,Estándar,TS-21205,Tino Salinas,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SO-10000165,Material de oficina,Sobres,"GlobeWeis Sobre de tipo Manila, 50",1460.8,10,0.2,-73.2,
5574,US-2020-102017,20/06/20,25/06/20,Estándar,TS-21205,Tino Salinas,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10000351,Material de oficina,Suministros,"Stiletto Tijeras, Industrial",134.56,1,0.2,20.16,
5575,US-2020-102017,20/06/20,25/06/20,Estándar,TS-21205,Tino Salinas,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10001363,Material de oficina,Carpetas,"Ibico Cubierta de carpeta, Reciclado",224.16,3,0.2,-42.24,
5632,MX-2020-105452,11/11/20,14/11/20,Urgente,PE-20125,Pura Esquivel,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10001711,Material de oficina,Suministros,"Stiletto Tijeras, Acero",859.04,7,0.2,268.24,
5646,US-2022-114958,02/05/22,09/05/22,Estándar,MO-18700,Melisa Olivo,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10001363,Material de oficina,Carpetas,"Ibico Cubierta de carpeta, Reciclado",448.32,6,0.2,-84.48,
5758,MX-2022-153934,24/10/22,24/10/22,Mismo día,AV-10210,Aída Vélez,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-ET-10004214,Material de oficina,Etiquetas,"Smead Etiquetas extraíbles, Duradero",116.16,2,0.2,18.56,
5759,MX-2022-153934,24/10/22,24/10/22,Mismo día,AV-10210,Aída Vélez,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10001635,Material de oficina,Grapas,"Accos Clips, Tamaños variados",61.28,1,0.2,-15.32,
5817,MX-2021-146339,08/08/21,10/08/21,Rápido,AR-11335,Adriana Rocha,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-ET-10001984,Material de oficina,Etiquetas,"Avery Etiquetas para documentos legales, Duradero",500.48,8,0.2,124.48,
5884,US-2020-155831,22/05/20,27/05/20,Estándar,LG-17920,Leonor Gómez,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-ET-10001962,Material de oficina,Etiquetas,"Avery Etiquetas extraíbles, Ajustable",92.16,2,0.2,-11.84,
5885,US-2020-155831,22/05/20,27/05/20,Estándar,LG-17920,Leonor Gómez,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10003937,Material de oficina,Grapas,"Stockwell Chinchetas, Metal",145.6,2,0.2,20,
5907,US-2020-120187,30/10/20,06/11/20,Estándar,AG-11095,Ania Gámez,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-LI-10003828,Mobiliario,Librerías,"Sauder Vitrina, Blanco",3384,5,0.4,-1185,
5909,MX-2021-143028,29/11/21,05/12/21,Estándar,HM-15745,Humberto Montalvo,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-LI-10000767,Mobiliario,Librerías,"Dania Librería clásica, Convencional",3286.08,2,0.4,492.88,
5910,MX-2021-143028,29/11/21,05/12/21,Estándar,HM-15745,Humberto Montalvo,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SO-10000937,Material de oficina,Sobres,"GlobeWeis Cierre adhesivo, Plateado",253.76,2,0.2,37.76,
5967,MX-2022-135097,23/05/22,27/05/22,Estándar,NV-19180,Narciso Vallés,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10004833,Material de oficina,Carpetas,"Cardinal Separadores, Transparente",250.88,7,0.2,74.48,
6026,US-2022-154221,23/12/22,29/12/22,Estándar,GC-15385,Gracia Collado,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-CO-10000984,Tecnología,Copiadoras,"Hewlett Fax, Rojo",8461.992,5,0.202,-2142.008,
6065,US-2020-153402,08/01/20,11/01/20,Urgente,LP-17725,Lía Pabón,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-MO-10004653,Mobiliario,Mobiliario,"Eldon Marco, Surtido",2713.9,7,0.5,-2389.1,
6066,US-2020-153402,08/01/20,11/01/20,Urgente,LP-17725,Lía Pabón,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-LI-10003478,Mobiliario,Librerías,"Sauder Librería, Blanco",1792.08,3,0.4,-179.52,
6099,US-2020-143756,26/06/20,28/06/20,Rápido,MA-18415,Mariano Alejandro,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-AC-10004281,Tecnología,Accesorios,"Logitech Teclado, Negro",2712.64,7,0.2,-339.36,
6100,US-2020-143756,26/06/20,28/06/20,Rápido,MA-18415,Mariano Alejandro,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SO-10000900,Material de oficina,Sobres,"GlobeWeis Cierre adhesivo, Reciclado",430.72,4,0.2,133.92,
6101,US-2020-145485,26/02/20,26/02/20,Mismo día,HN-15940,Horacio Nino,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-PA-10004543,Material de oficina,Papel,"Eaton Material de oficina, Paquete de 12",1315.2,5,0.2,-164.8,
6102,US-2020-145485,26/02/20,26/02/20,Mismo día,HN-15940,Horacio Nino,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-MO-10000406,Mobiliario,Mobiliario,"Deflect-O Bandeja apiladora, Surtido",338,4,0.5,-102,
6105,US-2019-159793,01/07/19,05/07/19,Estándar,JA-16705,Jazmín Aguirre,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-MÁ-10002167,Tecnología,Máquinas,"Konica Calculadora, Multicolor",516.3,5,0.7,-619.7,
6106,US-2019-159793,01/07/19,05/07/19,Estándar,JA-16705,Jazmín Aguirre,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10004637,Material de oficina,Carpetas,"Avery Cubierta de carpeta, Económico",59.04,1,0.2,-5.96,
6107,US-2019-159793,01/07/19,05/07/19,Estándar,JA-16705,Jazmín Aguirre,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10002137,Material de oficina,Grapas,"Advantus Chinchetas, Metal",146.24,2,0.2,-20.16,
6108,US-2019-159793,01/07/19,05/07/19,Estándar,JA-16705,Jazmín Aguirre,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10001995,Mobiliario,Sillas,"Harbour Creations Silla plegable, 2",534.08,1,0.2,180.08,
6222,MX-2020-151610,04/10/20,04/10/20,Mismo día,AB-10885,Ana Borrego,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10001918,Mobiliario,Sillas,"Office Star Mecedora, Negro",1477.12,2,0.2,129.12,
6252,US-2019-120957,31/01/19,06/02/19,Estándar,CR-12835,Cornelio Reina,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AR-10003269,Material de oficina,Arte,"BIC Bolígrafos, Azul",304.64,4,0.2,-72.96,
6253,US-2019-120957,31/01/19,06/02/19,Estándar,CR-12835,Cornelio Reina,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10003500,Material de oficina,Carpetas,"Ibico Encuadernadora, Duradero",846.72,3,0.2,-201.48,
6255,US-2020-106950,30/10/20,06/11/20,Estándar,EG-14320,Eulalio García,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SU-10004064,Material de oficina,Suministros,"Stiletto Abrecartas, Azul",1059.52,7,0.2,-133.28,
6280,MX-2021-158841,20/09/21,26/09/21,Estándar,MC-18865,Miguel Chapa,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10001866,Material de oficina,Carpetas,"Ibico Perforador, Duradero",511.2,3,0.2,102,
6340,MX-2019-161963,27/12/19,29/12/19,Rápido,PS-19855,Pancho Saavedra,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10003571,Material de oficina,Carpetas,"Cardinal Perforador, Económico",307.2,2,0.2,38.4,
6341,MX-2019-161963,27/12/19,29/12/19,Rápido,PS-19855,Pancho Saavedra,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-MÁ-10000574,Tecnología,Máquinas,"Epson Impresora de tarjetas, Blanco",2020.32,6,0.7,-4310.88,
6342,MX-2019-161963,27/12/19,29/12/19,Rápido,PS-19855,Pancho Saavedra,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-EL-10002814,Material de oficina,Electrodomésticos,"Breville Microondas, Rojo",3218.24,2,0.2,-40.56,
6427,US-2021-110317,07/11/21,11/11/21,Estándar,AR-10525,Amalia Ríos,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-TE-10002079,Tecnología,Teléfonos,"Apple Auriculares, Tamaños variados",1217.76,3,0.2,-45.84,
6491,MX-2022-131261,17/10/22,21/10/22,Estándar,CS-13090,Cora Sánchez,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AR-10003750,Material de oficina,Arte,"Sanford Rotuladores, Tamaños variados",563.84,4,0.2,35.04,
6492,MX-2022-131261,17/10/22,21/10/22,Estándar,CS-13090,Cora Sánchez,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AL-10001790,Material de oficina,Almacenamiento,"Eldon Estanterías, Tamaño completo",516.8,2,0.2,116,
6493,MX-2022-131261,17/10/22,21/10/22,Estándar,CS-13090,Cora Sánchez,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-ET-10002513,Material de oficina,Etiquetas,"Smead Etiquetas para documentos legales, Blanco",59.2,1,0.2,-14.8,
6494,MX-2022-131261,17/10/22,21/10/22,Estándar,CS-13090,Cora Sánchez,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10002559,Material de oficina,Carpetas,"Wilson Jones Cubierta de carpeta, Duradero",135.36,2,0.2,42.16,
6505,US-2021-137848,09/08/21,13/08/21,Estándar,ES-13975,Eloísa Soto,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SO-10000132,Material de oficina,Sobres,"Kraft Sobre empresarial, Plateado",100.48,1,0.2,-16.52,
6523,US-2022-134502,05/03/22,11/03/22,Estándar,ML-18790,Melanio Lerma,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-LI-10003574,Mobiliario,Librerías,"Safco Estante de esquina, Metal",2382.72,4,0.4,-79.68,
6524,US-2022-134502,05/03/22,11/03/22,Estándar,ML-18790,Melanio Lerma,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-PA-10003624,Material de oficina,Papel,"Eaton Cuaderno, Premium",425.28,3,0.2,111.48,
6525,US-2022-134502,05/03/22,11/03/22,Estándar,ML-18790,Melanio Lerma,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-ET-10003059,Material de oficina,Etiquetas,"Harbour Creations Etiquetas extraíbles, Blanco",110.4,2,0.2,-7.2,
6548,US-2020-102456,06/07/20,09/07/20,Urgente,AL-10975,Amanda Limón,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-AC-10004950,Tecnología,Accesorios,"Enermax Teclado, Blanco",1470.4,5,0.2,-37.6,
6549,US-2020-102456,06/07/20,09/07/20,Urgente,AL-10975,Amanda Limón,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10004976,Mobiliario,Sillas,"Hon Taburete, Negro",2579.52,3,0.2,225.12,
6565,US-2020-100160,05/04/20,11/04/20,Estándar,JD-16630,Justo Díaz,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-SO-10003285,Material de oficina,Sobres,"Jiffy Cierre adhesivo, Rojo",251.2,2,0.2,-3.2,
6571,MX-2021-142818,30/11/21,05/12/21,Estándar,MO-18730,Margarita Orellana,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10000887,Mobiliario,Sillas,"Harbour Creations Sillón, Negro",7538.88,3,0.2,1036.08,
6572,MX-2021-142818,30/11/21,05/12/21,Estándar,MO-18730,Margarita Orellana,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-CO-10000530,Tecnología,Copiadoras,"HP Fotocopiadora, Digital",1294.5156,1,0.202,-295.2844,
6675,US-2022-137162,11/07/22,16/07/22,Estándar,PC-19915,Patrocinio Castro,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-TE-10004206,Tecnología,Teléfonos,"Samsung Amplificador de señal, Tamaño completo",1470.72,2,0.2,-73.68,
6676,US-2022-137162,11/07/22,16/07/22,Estándar,PC-19915,Patrocinio Castro,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AR-10002711,Material de oficina,Arte,"Sanford Sacapuntas, Azul",688.8,5,0.2,205.8,
6677,US-2022-137162,11/07/22,16/07/22,Estándar,PC-19915,Patrocinio Castro,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-CA-10004211,Material de oficina,Carpetas,"Cardinal Carpeta, Transparente",141.76,2,0.2,-10.64,
6715,MX-2022-134509,01/10/22,06/10/22,Estándar,EG-13735,Edith González,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-PA-10004689,Material de oficina,Papel,"Xerox Cuaderno, Reciclado",700.8,5,0.2,34.8,
6716,MX-2022-134509,01/10/22,06/10/22,Estándar,EG-13735,Edith González,Pequeña empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10001997,Material de oficina,Grapas,"Stockwell Grapas, Al por mayor",499.68,9,0.2,24.48,
6812,MX-2019-150357,04/03/19,06/03/19,Rápido,MT-18235,Maya Tapia,Empresa,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10002690,Mobiliario,Sillas,"Office Star Sillón, Ajustable",7518.72,3,0.2,563.52,
6845,MX-2019-162635,09/11/19,09/11/19,Mismo día,MO-18730,Margarita Orellana,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,TEC-CO-10001377,Tecnología,Copiadoras,"HP Fax inalámbrico, Color",1923.978,1,0.202,356.778,
6937,US-2019-151624,02/11/19,08/11/19,Estándar,LG-17410,Leo Gutiérrez,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MOB-SI-10003743,Mobiliario,Sillas,"Novimex Estora, Ajustable",941.28,3,0.2,-106.32,
6946,MX-2022-109456,19/06/22,25/06/22,Estándar,NH-19240,Neftalí Herrera,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-AR-10001551,Material de oficina,Arte,"BIC Sacapuntas, Azul",464.16,3,0.2,156.36,
6947,MX-2022-109456,19/06/22,25/06/22,Estándar,NH-19240,Neftalí Herrera,Cliente,Santo Domingo,Distrito Nacional,República Dominicana,Caribe,MAT-GR-10004448,Material de oficina,Grapas,"OIC Cintas de goma, Metal",275.04,3,0.2,96.24,
